E6,Time,Celsius(�C),Serial Number
1495,2023-10-24 16:30:00,14,
1496,2023-10-24 16:35:00,14,
1497,2023-10-24 16:40:00,14,
1498,2023-10-24 16:45:00,14,
1499,2023-10-24 16:50:00,14,
1500,2023-10-24 16:55:00,14,
1501,2023-10-24 17:00:00,14,
1502,2023-10-24 17:05:00,14,
1503,2023-10-24 17:10:00,14,
1504,2023-10-24 17:15:00,14,
1505,2023-10-24 17:20:00,14,
1506,2023-10-24 17:25:00,14,
1507,2023-10-24 17:30:00,14,
1508,2023-10-24 17:35:00,14,
1509,2023-10-24 17:40:00,14,
1510,2023-10-24 17:45:00,14,
1511,2023-10-24 17:50:00,14,
1512,2023-10-24 17:55:00,14,
1513,2023-10-24 18:00:00,14,
1514,2023-10-24 18:05:00,14,
1515,2023-10-24 18:10:00,14,
1516,2023-10-24 18:15:00,14,
1517,2023-10-24 18:20:00,14,
1518,2023-10-24 18:25:00,14,
1519,2023-10-24 18:30:00,14,
1520,2023-10-24 18:35:00,13.5,
1521,2023-10-24 18:40:00,13.5,
1522,2023-10-24 18:45:00,13.5,
1523,2023-10-24 18:50:00,13.5,
1524,2023-10-24 18:55:00,13.5,
1525,2023-10-24 19:00:00,13.5,
1526,2023-10-24 19:05:00,13.5,
1527,2023-10-24 19:10:00,13.5,
1528,2023-10-24 19:15:00,13.5,
1529,2023-10-24 19:20:00,13.5,
1530,2023-10-24 19:25:00,13.5,
1531,2023-10-24 19:30:00,13.5,
1532,2023-10-24 19:35:00,13.5,
1533,2023-10-24 19:40:00,13.5,
1534,2023-10-24 19:45:00,13.5,
1535,2023-10-24 19:50:00,13.5,
1536,2023-10-24 19:55:00,13.5,
1537,2023-10-24 20:00:00,13.5,
1538,2023-10-24 20:05:00,13.5,
1539,2023-10-24 20:10:00,13.5,
1540,2023-10-24 20:15:00,13.5,
1541,2023-10-24 20:20:00,13.5,
1542,2023-10-24 20:25:00,13.5,
1543,2023-10-24 20:30:00,13.5,
1544,2023-10-24 20:35:00,13.5,
1545,2023-10-24 20:40:00,13.5,
1546,2023-10-24 20:45:00,13.5,
1547,2023-10-24 20:50:00,13.5,
1548,2023-10-24 20:55:00,13,
1549,2023-10-24 21:00:00,13,
1550,2023-10-24 21:05:00,13,
1551,2023-10-24 21:10:00,13,
1552,2023-10-24 21:15:00,13,
1553,2023-10-24 21:20:00,13,
1554,2023-10-24 21:25:00,13,
1555,2023-10-24 21:30:00,13,
1556,2023-10-24 21:35:00,13,
1557,2023-10-24 21:40:00,13,
1558,2023-10-24 21:45:00,13,
1559,2023-10-24 21:50:00,13,
1560,2023-10-24 21:55:00,13,
1561,2023-10-24 22:00:00,13,
1562,2023-10-24 22:05:00,13,
1563,2023-10-24 22:10:00,13,
1564,2023-10-24 22:15:00,13,
1565,2023-10-24 22:20:00,13,
1566,2023-10-24 22:25:00,13,
1567,2023-10-24 22:30:00,13,
1568,2023-10-24 22:35:00,13,
1569,2023-10-24 22:40:00,13,
1570,2023-10-24 22:45:00,13,
1571,2023-10-24 22:50:00,13,
1572,2023-10-24 22:55:00,13,
1573,2023-10-24 23:00:00,13,
1574,2023-10-24 23:05:00,13,
1575,2023-10-24 23:10:00,13,
1576,2023-10-24 23:15:00,13,
1577,2023-10-24 23:20:00,13,
1578,2023-10-24 23:25:00,13,
1579,2023-10-24 23:30:00,13,
1580,2023-10-24 23:35:00,13,
1581,2023-10-24 23:40:00,13,
1582,2023-10-24 23:45:00,13,
1583,2023-10-24 23:50:00,12.5,
1584,2023-10-24 23:55:00,12.5,
1585,2023-10-25 00:00:00,12.5,
1586,2023-10-25 00:05:00,12.5,
1587,2023-10-25 00:10:00,12.5,
1588,2023-10-25 00:15:00,12.5,
1589,2023-10-25 00:20:00,12.5,
1590,2023-10-25 00:25:00,12.5,
1591,2023-10-25 00:30:00,12.5,
1592,2023-10-25 00:35:00,12.5,
1593,2023-10-25 00:40:00,12.5,
1594,2023-10-25 00:45:00,12.5,
1595,2023-10-25 00:50:00,12.5,
1596,2023-10-25 00:55:00,12.5,
1597,2023-10-25 01:00:00,12.5,
1598,2023-10-25 01:05:00,12.5,
1599,2023-10-25 01:10:00,12.5,
1600,2023-10-25 01:15:00,12.5,
1601,2023-10-25 01:20:00,12.5,
1602,2023-10-25 01:25:00,12.5,
1603,2023-10-25 01:30:00,12.5,
1604,2023-10-25 01:35:00,12.5,
1605,2023-10-25 01:40:00,12.5,
1606,2023-10-25 01:45:00,12.5,
1607,2023-10-25 01:50:00,13,
1608,2023-10-25 01:55:00,13,
1609,2023-10-25 02:00:00,13.5,
1610,2023-10-25 02:05:00,13.5,
1611,2023-10-25 02:10:00,14,
1612,2023-10-25 02:15:00,14,
1613,2023-10-25 02:20:00,14,
1614,2023-10-25 02:25:00,14,
1615,2023-10-25 02:30:00,14,
1616,2023-10-25 02:35:00,14,
1617,2023-10-25 02:40:00,14,
1618,2023-10-25 02:45:00,14,
1619,2023-10-25 02:50:00,14,
1620,2023-10-25 02:55:00,14,
1621,2023-10-25 03:00:00,14,
1622,2023-10-25 03:05:00,14,
1623,2023-10-25 03:10:00,14,
1624,2023-10-25 03:15:00,14,
1625,2023-10-25 03:20:00,14,
1626,2023-10-25 03:25:00,14,
1627,2023-10-25 03:30:00,14,
1628,2023-10-25 03:35:00,13.5,
1629,2023-10-25 03:40:00,13.5,
1630,2023-10-25 03:45:00,13.5,
1631,2023-10-25 03:50:00,13.5,
1632,2023-10-25 03:55:00,13.5,
1633,2023-10-25 04:00:00,13.5,
1634,2023-10-25 04:05:00,13.5,
1635,2023-10-25 04:10:00,13.5,
1636,2023-10-25 04:15:00,13.5,
1637,2023-10-25 04:20:00,13.5,
1638,2023-10-25 04:25:00,13.5,
1639,2023-10-25 04:30:00,13.5,
1640,2023-10-25 04:35:00,13.5,
1641,2023-10-25 04:40:00,13,
1642,2023-10-25 04:45:00,13,
1643,2023-10-25 04:50:00,13,
1644,2023-10-25 04:55:00,13,
1645,2023-10-25 05:00:00,13,
1646,2023-10-25 05:05:00,13,
1647,2023-10-25 05:10:00,13,
1648,2023-10-25 05:15:00,13,
1649,2023-10-25 05:20:00,13,
1650,2023-10-25 05:25:00,13,
1651,2023-10-25 05:30:00,13,
1652,2023-10-25 05:35:00,13,
1653,2023-10-25 05:40:00,13,
1654,2023-10-25 05:45:00,13,
1655,2023-10-25 05:50:00,12.5,
1656,2023-10-25 05:55:00,12.5,
1657,2023-10-25 06:00:00,12.5,
1658,2023-10-25 06:05:00,12.5,
1659,2023-10-25 06:10:00,13,
1660,2023-10-25 06:15:00,13,
1661,2023-10-25 06:20:00,13,
1662,2023-10-25 06:25:00,13,
1663,2023-10-25 06:30:00,13,
1664,2023-10-25 06:35:00,13.5,
1665,2023-10-25 06:40:00,13.5,
1666,2023-10-25 06:45:00,13.5,
1667,2023-10-25 06:50:00,14,
1668,2023-10-25 06:55:00,14,
1669,2023-10-25 07:00:00,14.5,
1670,2023-10-25 07:05:00,15,
1671,2023-10-25 07:10:00,15,
1672,2023-10-25 07:15:00,15,
1673,2023-10-25 07:20:00,15.5,
1674,2023-10-25 07:25:00,15.5,
1675,2023-10-25 07:30:00,15.5,
1676,2023-10-25 07:35:00,15.5,
1677,2023-10-25 07:40:00,15.5,
1678,2023-10-25 07:45:00,15.5,
1679,2023-10-25 07:50:00,15.5,
1680,2023-10-25 07:55:00,16,
1681,2023-10-25 08:00:00,16,
1682,2023-10-25 08:05:00,16,
1683,2023-10-25 08:10:00,16,
1684,2023-10-25 08:15:00,16,
1685,2023-10-25 08:20:00,16,
1686,2023-10-25 08:25:00,16.5,
1687,2023-10-25 08:30:00,16.5,
1688,2023-10-25 08:35:00,16.5,
1689,2023-10-25 08:40:00,16.5,
1690,2023-10-25 08:45:00,16.5,
1691,2023-10-25 08:50:00,17,
1692,2023-10-25 08:55:00,17,
1693,2023-10-25 09:00:00,17,
1694,2023-10-25 09:05:00,17.5,
1695,2023-10-25 09:10:00,18,
1696,2023-10-25 09:15:00,18,
1697,2023-10-25 09:20:00,18.5,
1698,2023-10-25 09:25:00,18.5,
1699,2023-10-25 09:30:00,18.5,
1700,2023-10-25 09:35:00,19,
1701,2023-10-25 09:40:00,19.5,
1702,2023-10-25 09:45:00,20,
1703,2023-10-25 09:50:00,22,
1704,2023-10-25 09:55:00,22.5,
1705,2023-10-25 10:00:00,21.5,
1706,2023-10-25 10:05:00,21,
1707,2023-10-25 10:10:00,20.5,
1708,2023-10-25 10:15:00,20.5,
1709,2023-10-25 10:20:00,20.5,
1710,2023-10-25 10:25:00,20.5,
1711,2023-10-25 10:30:00,20.5,
1712,2023-10-25 10:35:00,20.5,
1713,2023-10-25 10:40:00,20.5,
1714,2023-10-25 10:45:00,20.5,
1715,2023-10-25 10:50:00,20.5,
1716,2023-10-25 10:55:00,21,
1717,2023-10-25 11:00:00,21,
1718,2023-10-25 11:05:00,21,
1719,2023-10-25 11:10:00,21.5,
1720,2023-10-25 11:15:00,21.5,
1721,2023-10-25 11:20:00,21.5,
1722,2023-10-25 11:25:00,21.5,
1723,2023-10-25 11:30:00,21.5,
1724,2023-10-25 11:35:00,21.5,
1725,2023-10-25 11:40:00,22,
1726,2023-10-25 11:45:00,22,
1727,2023-10-25 11:50:00,22,
1728,2023-10-25 11:55:00,22,
1729,2023-10-25 12:00:00,22,
1730,2023-10-25 12:05:00,22,
1731,2023-10-25 12:10:00,22,
1732,2023-10-25 12:15:00,22,
1733,2023-10-25 12:20:00,22,
1734,2023-10-25 12:25:00,22,
1735,2023-10-25 12:30:00,22,
1736,2023-10-25 12:35:00,22,
1737,2023-10-25 12:40:00,22,
1738,2023-10-25 12:45:00,22,
1739,2023-10-25 12:50:00,22,
1740,2023-10-25 12:55:00,22,
1741,2023-10-25 13:00:00,22,
1742,2023-10-25 13:05:00,22,
1743,2023-10-25 13:10:00,22,
1744,2023-10-25 13:15:00,22,
1745,2023-10-25 13:20:00,22,
1746,2023-10-25 13:25:00,22,
1747,2023-10-25 13:30:00,22,
1748,2023-10-25 13:35:00,22,
1749,2023-10-25 13:40:00,22,
1750,2023-10-25 13:45:00,22,
1751,2023-10-25 13:50:00,22,
1752,2023-10-25 13:55:00,22,
1753,2023-10-25 14:00:00,22,
1754,2023-10-25 14:05:00,22,
1755,2023-10-25 14:10:00,22,
1756,2023-10-25 14:15:00,22,
1757,2023-10-25 14:20:00,22,
1758,2023-10-25 14:25:00,22,
1759,2023-10-25 14:30:00,22,
1760,2023-10-25 14:35:00,22,
1761,2023-10-25 14:40:00,22,
1762,2023-10-25 14:45:00,22,
1763,2023-10-25 14:50:00,22,
1764,2023-10-25 14:55:00,22,
1765,2023-10-25 15:00:00,22,
1766,2023-10-25 15:05:00,22,
1767,2023-10-25 15:10:00,22,
1768,2023-10-25 15:15:00,22,
1769,2023-10-25 15:20:00,22,
1770,2023-10-25 15:25:00,22,
1771,2023-10-25 15:30:00,22,
1772,2023-10-25 15:35:00,22,
1773,2023-10-25 15:40:00,22,
1774,2023-10-25 15:45:00,22,
1775,2023-10-25 15:50:00,22,
1776,2023-10-25 15:55:00,22,
1777,2023-10-25 16:00:00,21.5,
1778,2023-10-25 16:05:00,21.5,
1779,2023-10-25 16:10:00,21.5,
1780,2023-10-25 16:15:00,21.5,
1781,2023-10-25 16:20:00,21.5,
1782,2023-10-25 16:25:00,21.5,
1783,2023-10-25 16:30:00,21,
1784,2023-10-25 16:35:00,21,
1785,2023-10-25 16:40:00,21,
1786,2023-10-25 16:45:00,21,
1787,2023-10-25 16:50:00,21,
1788,2023-10-25 16:55:00,20.5,
1789,2023-10-25 17:00:00,20.5,
1790,2023-10-25 17:05:00,20.5,
1791,2023-10-25 17:10:00,20.5,
1792,2023-10-25 17:15:00,20.5,
1793,2023-10-25 17:20:00,20.5,
1794,2023-10-25 17:25:00,20.5,
1795,2023-10-25 17:30:00,21,
1796,2023-10-25 17:35:00,21,
1797,2023-10-25 17:40:00,21,
1798,2023-10-25 17:45:00,21,
1799,2023-10-25 17:50:00,21,
1800,2023-10-25 17:55:00,21,
1801,2023-10-25 18:00:00,21,
1802,2023-10-25 18:05:00,21,
1803,2023-10-25 18:10:00,20.5,
1804,2023-10-25 18:15:00,20.5,
1805,2023-10-25 18:20:00,20.5,
1806,2023-10-25 18:25:00,20.5,
1807,2023-10-25 18:30:00,20.5,
1808,2023-10-25 18:35:00,20.5,
1809,2023-10-25 18:40:00,20,
1810,2023-10-25 18:45:00,20,
1811,2023-10-25 18:50:00,20,
1812,2023-10-25 18:55:00,20,
1813,2023-10-25 19:00:00,20,
1814,2023-10-25 19:05:00,20,
1815,2023-10-25 19:10:00,20,
1816,2023-10-25 19:15:00,20,
1817,2023-10-25 19:20:00,20,
1818,2023-10-25 19:25:00,20,
1819,2023-10-25 19:30:00,20,
1820,2023-10-25 19:35:00,20,
1821,2023-10-25 19:40:00,20,
1822,2023-10-25 19:45:00,20,
1823,2023-10-25 19:50:00,20,
1824,2023-10-25 19:55:00,20,
1825,2023-10-25 20:00:00,20,
1826,2023-10-25 20:05:00,20,
1827,2023-10-25 20:10:00,20,
1828,2023-10-25 20:15:00,20,
1829,2023-10-25 20:20:00,20,
1830,2023-10-25 20:25:00,20,
1831,2023-10-25 20:30:00,20,
1832,2023-10-25 20:35:00,20.5,
1833,2023-10-25 20:40:00,20.5,
1834,2023-10-25 20:45:00,20.5,
1835,2023-10-25 20:50:00,20.5,
1836,2023-10-25 20:55:00,20.5,
1837,2023-10-25 21:00:00,20.5,
1838,2023-10-25 21:05:00,20.5,
1839,2023-10-25 21:10:00,20.5,
1840,2023-10-25 21:15:00,20.5,
1841,2023-10-25 21:20:00,20,
1842,2023-10-25 21:25:00,20,
1843,2023-10-25 21:30:00,20,
1844,2023-10-25 21:35:00,20,
1845,2023-10-25 21:40:00,20,
1846,2023-10-25 21:45:00,19.5,
1847,2023-10-25 21:50:00,19.5,
1848,2023-10-25 21:55:00,19.5,
1849,2023-10-25 22:00:00,19.5,
1850,2023-10-25 22:05:00,19.5,
1851,2023-10-25 22:10:00,19,
1852,2023-10-25 22:15:00,19,
1853,2023-10-25 22:20:00,19,
1854,2023-10-25 22:25:00,19,
1855,2023-10-25 22:30:00,19,
1856,2023-10-25 22:35:00,19,
1857,2023-10-25 22:40:00,19,
1858,2023-10-25 22:45:00,19,
1859,2023-10-25 22:50:00,19,
1860,2023-10-25 22:55:00,19,
1861,2023-10-25 23:00:00,18.5,
1862,2023-10-25 23:05:00,18.5,
1863,2023-10-25 23:10:00,18.5,
1864,2023-10-25 23:15:00,18.5,
1865,2023-10-25 23:20:00,18.5,
1866,2023-10-25 23:25:00,18.5,
1867,2023-10-25 23:30:00,18,
1868,2023-10-25 23:35:00,18,
1869,2023-10-25 23:40:00,18,
1870,2023-10-25 23:45:00,18,
1871,2023-10-25 23:50:00,18,
1872,2023-10-25 23:55:00,18,
1873,2023-10-26 00:00:00,18,
1874,2023-10-26 00:05:00,17.5,
1875,2023-10-26 00:10:00,17.5,
1876,2023-10-26 00:15:00,17.5,
1877,2023-10-26 00:20:00,17.5,
1878,2023-10-26 00:25:00,17.5,
1879,2023-10-26 00:30:00,17.5,
1880,2023-10-26 00:35:00,17.5,
1881,2023-10-26 00:40:00,17.5,
1882,2023-10-26 00:45:00,17.5,
1883,2023-10-26 00:50:00,17.5,
1884,2023-10-26 00:55:00,17.5,
1885,2023-10-26 01:00:00,17.5,
1886,2023-10-26 01:05:00,17.5,
1887,2023-10-26 01:10:00,17.5,
1888,2023-10-26 01:15:00,17.5,
1889,2023-10-26 01:20:00,17,
1890,2023-10-26 01:25:00,17,
1891,2023-10-26 01:30:00,17,
1892,2023-10-26 01:35:00,17,
1893,2023-10-26 01:40:00,17,
1894,2023-10-26 01:45:00,17,
1895,2023-10-26 01:50:00,17,
1896,2023-10-26 01:55:00,17,
1897,2023-10-26 02:00:00,17,
1898,2023-10-26 02:05:00,17,
1899,2023-10-26 02:10:00,17,
1900,2023-10-26 02:15:00,17,
1901,2023-10-26 02:20:00,17,
1902,2023-10-26 02:25:00,17,
1903,2023-10-26 02:30:00,17,
1904,2023-10-26 02:35:00,17,
1905,2023-10-26 02:40:00,17,
1906,2023-10-26 02:45:00,16.5,
1907,2023-10-26 02:50:00,16.5,
1908,2023-10-26 02:55:00,16.5,
1909,2023-10-26 03:00:00,16.5,
1910,2023-10-26 03:05:00,16.5,
1911,2023-10-26 03:10:00,16.5,
1912,2023-10-26 03:15:00,16.5,
1913,2023-10-26 03:20:00,16.5,
1914,2023-10-26 03:25:00,16.5,
1915,2023-10-26 03:30:00,16.5,
1916,2023-10-26 03:35:00,16.5,
1917,2023-10-26 03:40:00,16.5,
1918,2023-10-26 03:45:00,16.5,
1919,2023-10-26 03:50:00,16.5,
1920,2023-10-26 03:55:00,16.5,
1921,2023-10-26 04:00:00,16.5,
1922,2023-10-26 04:05:00,16,
1923,2023-10-26 04:10:00,16,
1924,2023-10-26 04:15:00,16,
1925,2023-10-26 04:20:00,16,
1926,2023-10-26 04:25:00,16.5,
1927,2023-10-26 04:30:00,16,
1928,2023-10-26 04:35:00,16,
1929,2023-10-26 04:40:00,16,
1930,2023-10-26 04:45:00,16,
1931,2023-10-26 04:50:00,16,
1932,2023-10-26 04:55:00,16,
1933,2023-10-26 05:00:00,16,
1934,2023-10-26 05:05:00,16,
1935,2023-10-26 05:10:00,16,
1936,2023-10-26 05:15:00,16,
1937,2023-10-26 05:20:00,16,
1938,2023-10-26 05:25:00,16,
1939,2023-10-26 05:30:00,16,
1940,2023-10-26 05:35:00,16,
1941,2023-10-26 05:40:00,16,
1942,2023-10-26 05:45:00,16,
1943,2023-10-26 05:50:00,16,
1944,2023-10-26 05:55:00,16,
1945,2023-10-26 06:00:00,16,
1946,2023-10-26 06:05:00,16,
1947,2023-10-26 06:10:00,16,
1948,2023-10-26 06:15:00,16,
1949,2023-10-26 06:20:00,16,
1950,2023-10-26 06:25:00,16,
1951,2023-10-26 06:30:00,16,
1952,2023-10-26 06:35:00,16,
1953,2023-10-26 06:40:00,16,
1954,2023-10-26 06:45:00,16,
1955,2023-10-26 06:50:00,16,
1956,2023-10-26 06:55:00,16,
1957,2023-10-26 07:00:00,16,
1958,2023-10-26 07:05:00,16,
1959,2023-10-26 07:10:00,16,
1960,2023-10-26 07:15:00,16,
1961,2023-10-26 07:20:00,16,
1962,2023-10-26 07:25:00,16,
1963,2023-10-26 07:30:00,16,
1964,2023-10-26 07:35:00,16,
1965,2023-10-26 07:40:00,16,
1966,2023-10-26 07:45:00,16,
1967,2023-10-26 07:50:00,16,
1968,2023-10-26 07:55:00,16,
1969,2023-10-26 08:00:00,16,
1970,2023-10-26 08:05:00,16,
1971,2023-10-26 08:10:00,16,
1972,2023-10-26 08:15:00,16.5,
1973,2023-10-26 08:20:00,16.5,
1974,2023-10-26 08:25:00,16.5,
1975,2023-10-26 08:30:00,16.5,
1976,2023-10-26 08:35:00,17,
1977,2023-10-26 08:40:00,17,
1978,2023-10-26 08:45:00,17,
1979,2023-10-26 08:50:00,17.5,
1980,2023-10-26 08:55:00,17.5,
1981,2023-10-26 09:00:00,18,
1982,2023-10-26 09:05:00,18,
1983,2023-10-26 09:10:00,18,
1984,2023-10-26 09:15:00,18,
1985,2023-10-26 09:20:00,18,
1986,2023-10-26 09:25:00,18.5,
1987,2023-10-26 09:30:00,18.5,
1988,2023-10-26 09:35:00,19,
1989,2023-10-26 09:40:00,19,
1990,2023-10-26 09:45:00,19.5,
1991,2023-10-26 09:50:00,20,
1992,2023-10-26 09:55:00,20,
1993,2023-10-26 10:00:00,20,
1994,2023-10-26 10:05:00,20,
1995,2023-10-26 10:10:00,20.5,
1996,2023-10-26 10:15:00,20.5,
1997,2023-10-26 10:20:00,20.5,
1998,2023-10-26 10:25:00,20.5,
1999,2023-10-26 10:30:00,20.5,
2000,2023-10-26 10:35:00,20.5,
2001,2023-10-26 10:40:00,20.5,
2002,2023-10-26 10:45:00,20.5,
2003,2023-10-26 10:50:00,20,
2004,2023-10-26 10:55:00,20,
2005,2023-10-26 11:00:00,20,
2006,2023-10-26 11:05:00,20,
2007,2023-10-26 11:10:00,20,
2008,2023-10-26 11:15:00,20,
2009,2023-10-26 11:20:00,20,
2010,2023-10-26 11:25:00,20,
2011,2023-10-26 11:30:00,20.5,
2012,2023-10-26 11:35:00,20.5,
2013,2023-10-26 11:40:00,20.5,
2014,2023-10-26 11:45:00,20.5,
2015,2023-10-26 11:50:00,21,
2016,2023-10-26 11:55:00,21,
2017,2023-10-26 12:00:00,21,
2018,2023-10-26 12:05:00,21,
2019,2023-10-26 12:10:00,21,
2020,2023-10-26 12:15:00,21,
2021,2023-10-26 12:20:00,20.5,
2022,2023-10-26 12:25:00,20.5,
2023,2023-10-26 12:30:00,20.5,
2024,2023-10-26 12:35:00,20.5,
2025,2023-10-26 12:40:00,20.5,
2026,2023-10-26 12:45:00,20.5,
2027,2023-10-26 12:50:00,20.5,
2028,2023-10-26 12:55:00,20,
2029,2023-10-26 13:00:00,20,
2030,2023-10-26 13:05:00,20,
2031,2023-10-26 13:10:00,20,
2032,2023-10-26 13:15:00,20,
2033,2023-10-26 13:20:00,20,
2034,2023-10-26 13:25:00,20,
2035,2023-10-26 13:30:00,20,
2036,2023-10-26 13:35:00,20,
2037,2023-10-26 13:40:00,20,
2038,2023-10-26 13:45:00,20.5,
2039,2023-10-26 13:50:00,20.5,
2040,2023-10-26 13:55:00,20.5,
2041,2023-10-26 14:00:00,20.5,
2042,2023-10-26 14:05:00,20.5,
2043,2023-10-26 14:10:00,20.5,
2044,2023-10-26 14:15:00,20.5,
2045,2023-10-26 14:20:00,20.5,
2046,2023-10-26 14:25:00,20.5,
2047,2023-10-26 14:30:00,20.5,
2048,2023-10-26 14:35:00,20.5,
2049,2023-10-26 14:40:00,20.5,
2050,2023-10-26 14:45:00,20.5,
2051,2023-10-26 14:50:00,20.5,
2052,2023-10-26 14:55:00,20.5,
2053,2023-10-26 15:00:00,20.5,
2054,2023-10-26 15:05:00,20.5,
2055,2023-10-26 15:10:00,20.5,
2056,2023-10-26 15:15:00,20.5,
2057,2023-10-26 15:20:00,20.5,
2058,2023-10-26 15:25:00,20.5,
2059,2023-10-26 15:30:00,20.5,
2060,2023-10-26 15:35:00,20.5,
2061,2023-10-26 15:40:00,20.5,
2062,2023-10-26 15:45:00,20.5,
2063,2023-10-26 15:50:00,20.5,
2064,2023-10-26 15:55:00,20.5,
2065,2023-10-26 16:00:00,20.5,
2066,2023-10-26 16:05:00,20.5,
2067,2023-10-26 16:10:00,20.5,
2068,2023-10-26 16:15:00,20.5,
2069,2023-10-26 16:20:00,20.5,
2070,2023-10-26 16:25:00,20.5,
2071,2023-10-26 16:30:00,20.5,
2072,2023-10-26 16:35:00,20.5,
2073,2023-10-26 16:40:00,20.5,
2074,2023-10-26 16:45:00,20.5,
2075,2023-10-26 16:50:00,20.5,
2076,2023-10-26 16:55:00,20.5,
2077,2023-10-26 17:00:00,20.5,
2078,2023-10-26 17:05:00,20.5,
2079,2023-10-26 17:10:00,20.5,
2080,2023-10-26 17:15:00,20.5,
2081,2023-10-26 17:20:00,20.5,
2082,2023-10-26 17:25:00,20.5,
2083,2023-10-26 17:30:00,20.5,
2084,2023-10-26 17:35:00,20.5,
2085,2023-10-26 17:40:00,20.5,
2086,2023-10-26 17:45:00,20.5,
2087,2023-10-26 17:50:00,20.5,
2088,2023-10-26 17:55:00,20.5,
2089,2023-10-26 18:00:00,20.5,
2090,2023-10-26 18:05:00,21,
2091,2023-10-26 18:10:00,21,
2092,2023-10-26 18:15:00,21,
2093,2023-10-26 18:20:00,21,
2094,2023-10-26 18:25:00,21,
2095,2023-10-26 18:30:00,21,
2096,2023-10-26 18:35:00,21,
2097,2023-10-26 18:40:00,21,
2098,2023-10-26 18:45:00,21,
2099,2023-10-26 18:50:00,21,
2100,2023-10-26 18:55:00,21,
2101,2023-10-26 19:00:00,21,
2102,2023-10-26 19:05:00,21,
2103,2023-10-26 19:10:00,21,
2104,2023-10-26 19:15:00,21,
2105,2023-10-26 19:20:00,21,
2106,2023-10-26 19:25:00,21,
2107,2023-10-26 19:30:00,21,
2108,2023-10-26 19:35:00,20.5,
2109,2023-10-26 19:40:00,20.5,
2110,2023-10-26 19:45:00,20.5,
2111,2023-10-26 19:50:00,20.5,
2112,2023-10-26 19:55:00,20.5,
2113,2023-10-26 20:00:00,20.5,
2114,2023-10-26 20:05:00,20.5,
2115,2023-10-26 20:10:00,20.5,
2116,2023-10-26 20:15:00,20.5,
2117,2023-10-26 20:20:00,20.5,
2118,2023-10-26 20:25:00,20.5,
2119,2023-10-26 20:30:00,20,
2120,2023-10-26 20:35:00,20,
2121,2023-10-26 20:40:00,20,
2122,2023-10-26 20:45:00,20,
2123,2023-10-26 20:50:00,20,
2124,2023-10-26 20:55:00,20,
2125,2023-10-26 21:00:00,20,
2126,2023-10-26 21:05:00,20,
2127,2023-10-26 21:10:00,19.5,
2128,2023-10-26 21:15:00,19.5,
2129,2023-10-26 21:20:00,19.5,
2130,2023-10-26 21:25:00,19.5,
2131,2023-10-26 21:30:00,19.5,
2132,2023-10-26 21:35:00,19.5,
2133,2023-10-26 21:40:00,19.5,
2134,2023-10-26 21:45:00,19.5,
2135,2023-10-26 21:50:00,19,
2136,2023-10-26 21:55:00,19,
2137,2023-10-26 22:00:00,19,
2138,2023-10-26 22:05:00,19,
2139,2023-10-26 22:10:00,19,
2140,2023-10-26 22:15:00,19,
2141,2023-10-26 22:20:00,19,
2142,2023-10-26 22:25:00,19,
2143,2023-10-26 22:30:00,18.5,
2144,2023-10-26 22:35:00,18.5,
2145,2023-10-26 22:40:00,18.5,
2146,2023-10-26 22:45:00,18.5,
2147,2023-10-26 22:50:00,18.5,
2148,2023-10-26 22:55:00,18.5,
2149,2023-10-26 23:00:00,18.5,
2150,2023-10-26 23:05:00,18.5,
2151,2023-10-26 23:10:00,18.5,
2152,2023-10-26 23:15:00,18.5,
2153,2023-10-26 23:20:00,18,
2154,2023-10-26 23:25:00,18,
2155,2023-10-26 23:30:00,18,
2156,2023-10-26 23:35:00,18,
2157,2023-10-26 23:40:00,18,
2158,2023-10-26 23:45:00,18,
2159,2023-10-26 23:50:00,18,
2160,2023-10-26 23:55:00,18,
2161,2023-10-27 00:00:00,18,
2162,2023-10-27 00:05:00,18,
2163,2023-10-27 00:10:00,18,
2164,2023-10-27 00:15:00,17.5,
2165,2023-10-27 00:20:00,17.5,
2166,2023-10-27 00:25:00,17.5,
2167,2023-10-27 00:30:00,17.5,
2168,2023-10-27 00:35:00,17.5,
2169,2023-10-27 00:40:00,17.5,
2170,2023-10-27 00:45:00,17.5,
2171,2023-10-27 00:50:00,17.5,
2172,2023-10-27 00:55:00,17.5,
2173,2023-10-27 01:00:00,17.5,
2174,2023-10-27 01:05:00,17.5,
2175,2023-10-27 01:10:00,17.5,
2176,2023-10-27 01:15:00,17.5,
2177,2023-10-27 01:20:00,17.5,
2178,2023-10-27 01:25:00,17,
2179,2023-10-27 01:30:00,17,
2180,2023-10-27 01:35:00,17,
2181,2023-10-27 01:40:00,17,
2182,2023-10-27 01:45:00,17,
2183,2023-10-27 01:50:00,17,
2184,2023-10-27 01:55:00,17,
2185,2023-10-27 02:00:00,17,
2186,2023-10-27 02:05:00,17,
2187,2023-10-27 02:10:00,17,
2188,2023-10-27 02:15:00,17,
2189,2023-10-27 02:20:00,17,
2190,2023-10-27 02:25:00,17,
2191,2023-10-27 02:30:00,17,
2192,2023-10-27 02:35:00,17,
2193,2023-10-27 02:40:00,16.5,
2194,2023-10-27 02:45:00,16.5,
2195,2023-10-27 02:50:00,16.5,
2196,2023-10-27 02:55:00,16.5,
2197,2023-10-27 03:00:00,16.5,
