Time,Venue 9,Celsius(�C),Humidity(%rh),voltage
2023-02-07T00:06:24Z,177,14,49,38
2023-02-07T00:16:23Z,178,14,49,
2023-02-07T00:26:22Z,179,14,49,
2023-02-07T00:31:22Z,180,14,49,
2023-02-07T00:41:21Z,181,14,49,
2023-02-07T00:46:21Z,182,14,49,
2023-02-07T00:51:20Z,183,14,49,
2023-02-07T00:56:20Z,184,14,49,
2023-02-07T01:06:19Z,185,14,49,38
2023-02-07T01:16:18Z,186,14,49,
2023-02-07T01:31:17Z,187,14,49,
2023-02-07T01:36:16Z,188,14,49,
2023-02-07T01:41:15Z,189,14,49,
2023-02-07T01:46:15Z,190,14,49,
2023-02-07T01:56:14Z,191,14,49,
2023-02-07T02:06:13Z,192,14,49,38
2023-02-07T02:11:13Z,193,14,49,
2023-02-07T02:16:12Z,194,14,49,
2023-02-07T02:21:11Z,195,14,49,
2023-02-07T02:26:11Z,196,14,49,
2023-02-07T02:31:11Z,197,14,49,
2023-02-07T02:36:11Z,198,14,49,
2023-02-07T02:46:10Z,199,14,49,
2023-02-07T02:51:09Z,200,14,48,
2023-02-07T02:56:09Z,201,14,49,
2023-02-07T03:11:07Z,202,14,49,38
2023-02-07T03:16:07Z,203,14,49,
2023-02-07T03:21:06Z,204,14,49,
2023-02-07T03:26:06Z,205,14,49,
2023-02-07T03:36:05Z,206,14,49,
2023-02-07T03:41:04Z,207,14,49,
2023-02-07T03:46:04Z,208,14,48,
2023-02-07T03:51:03Z,209,14,48,
2023-02-07T03:56:02Z,210,14,49,
2023-02-07T04:11:01Z,211,14,48,38
2023-02-07T04:16:01Z,212,14,49,
2023-02-07T04:21:00Z,213,14,48,
2023-02-07T04:26:00Z,214,14,49,
2023-02-07T04:30:59Z,215,14,49,
2023-02-07T04:35:59Z,216,14,48,
2023-02-07T04:40:59Z,217,14,48,
2023-02-07T04:45:58Z,218,14,48,
2023-02-07T04:50:58Z,219,14,48,
2023-02-07T04:55:57Z,220,14,48,
2023-02-07T05:05:57Z,221,14,48,38
2023-02-07T05:10:56Z,222,14,48,
2023-02-07T05:15:56Z,223,14,48,
2023-02-07T05:20:56Z,224,14,48,
2023-02-07T05:25:55Z,225,14,48,
2023-02-07T05:35:54Z,226,14,48,
2023-02-07T05:40:53Z,227,14,48,
2023-02-07T05:45:53Z,228,14,48,
2023-02-07T05:50:52Z,229,14,48,
2023-02-07T05:55:52Z,230,14,48,
2023-02-07T06:05:51Z,231,14,48,38
2023-02-07T06:10:50Z,232,14,49,
2023-02-07T06:15:50Z,233,14,48,
2023-02-07T06:20:50Z,234,14,48,
2023-02-07T06:25:49Z,235,14,48,
2023-02-07T06:30:48Z,236,14,48,
2023-02-07T06:35:48Z,237,14,48,
2023-02-07T06:40:48Z,238,14,48,
2023-02-07T06:45:47Z,239,14,48,
2023-02-07T06:50:47Z,240,14,48,
2023-02-07T07:00:46Z,241,14,48,
2023-02-07T07:05:46Z,242,14,48,
2023-02-07T07:10:45Z,243,14,48,
2023-02-07T07:15:45Z,244,14,48,
2023-02-07T07:20:44Z,245,14,48,
2023-02-07T07:30:43Z,246,14,48,
2023-02-07T07:35:42Z,247,14,48,
2023-02-07T07:40:42Z,248,14,48,
2023-02-07T07:45:41Z,249,14,48,
2023-02-07T07:50:41Z,250,14,48,
2023-02-07T07:55:41Z,251,14,48,
2023-02-07T08:00:40Z,252,14,48,
2023-02-07T08:05:39Z,253,14,48,
2023-02-07T08:10:39Z,254,14,48,
2023-02-07T08:15:39Z,255,14,48,
2023-02-07T08:20:38Z,256,14,49,
2023-02-07T08:30:37Z,257,14,49,
2023-02-07T08:35:37Z,258,14,49,
2023-02-07T08:40:36Z,259,14,49,
2023-02-07T08:45:36Z,260,14,50,
2023-02-07T08:50:35Z,261,14,49,
2023-02-07T08:55:35Z,262,14,49,
2023-02-07T09:00:35Z,263,14,49,
2023-02-07T09:05:34Z,264,14,48,
2023-02-07T09:10:35Z,265,14,48,
2023-02-07T09:15:35Z,266,15,46,
2023-02-07T09:20:38Z,267,16,43,
2023-02-07T09:25:36Z,268,17,40,
2023-02-07T09:35:34Z,269,17,41,
2023-02-07T09:40:33Z,270,16,42,
2023-02-07T09:45:32Z,271,16,43,
2023-02-07T09:50:31Z,272,15,45,
2023-02-07T09:55:30Z,273,15,46,
2023-02-07T10:00:30Z,274,15,46,
2023-02-07T10:05:29Z,275,15,46,
2023-02-07T10:10:29Z,276,15,46,
2023-02-07T10:15:28Z,277,15,46,
2023-02-07T10:20:27Z,278,15,47,
2023-02-07T10:25:27Z,279,15,47,
2023-02-07T10:30:27Z,280,15,47,
2023-02-07T10:35:26Z,281,15,47,
2023-02-07T10:40:26Z,282,14,47,
2023-02-07T10:45:25Z,283,14,48,
2023-02-07T10:50:24Z,284,14,48,
2023-02-07T10:55:24Z,285,14,48,
2023-02-07T11:00:24Z,286,14,48,
2023-02-07T11:05:23Z,287,14,48,
2023-02-07T11:10:22Z,288,14,48,
2023-02-07T11:15:22Z,289,14,48,
2023-02-07T11:20:21Z,290,14,48,
2023-02-07T11:25:21Z,291,14,48,
2023-02-07T11:30:20Z,292,14,48,
2023-02-07T11:35:20Z,293,14,48,
2023-02-07T11:40:19Z,294,14,48,
2023-02-07T11:45:19Z,295,14,48,
2023-02-07T11:55:18Z,296,14,47,
2023-02-07T12:00:18Z,297,14,47,
2023-02-07T12:05:17Z,298,15,47,
2023-02-07T12:10:16Z,299,15,47,
2023-02-07T12:15:16Z,300,15,47,
2023-02-07T12:30:14Z,301,14,47,
2023-02-07T12:35:14Z,302,14,47,
2023-02-07T12:40:13Z,303,14,47,
2023-02-07T12:45:13Z,304,14,48,
2023-02-07T12:50:13Z,305,14,48,
2023-02-07T12:55:12Z,306,14,48,33
2023-02-07T13:05:11Z,307,15,48,
2023-02-07T13:10:11Z,308,15,48,
2023-02-07T13:15:10Z,309,15,49,
2023-02-07T13:20:09Z,310,15,49,
2023-02-07T13:25:09Z,311,15,49,
2023-02-07T13:30:08Z,312,15,49,
2023-02-07T13:35:08Z,313,15,49,
2023-02-07T13:40:07Z,314,15,49,
2023-02-07T13:45:06Z,315,15,49,
2023-02-07T13:50:06Z,316,15,49,
2023-02-07T13:55:05Z,317,14,49,
2023-02-07T14:00:05Z,318,14,49,
2023-02-07T14:05:04Z,319,14,49,
2023-02-07T14:10:03Z,320,15,49,
2023-02-07T14:15:03Z,321,15,48,
2023-02-07T14:20:02Z,322,15,48,
2023-02-07T14:25:02Z,323,15,48,
2023-02-07T14:30:01Z,324,15,48,
2023-02-07T14:35:01Z,325,15,48,
2023-02-07T14:40:00Z,326,15,48,
2023-02-07T14:45:00Z,327,15,49,
2023-02-07T14:49:59Z,328,15,49,
2023-02-07T14:54:59Z,329,15,49,
2023-02-07T14:59:58Z,330,15,49,
2023-02-07T15:04:57Z,331,15,49,
2023-02-07T15:09:57Z,332,15,48,
2023-02-07T15:19:56Z,333,15,48,
2023-02-07T15:24:55Z,334,15,48,
2023-02-07T15:29:55Z,335,15,48,
2023-02-07T15:34:55Z,336,15,48,
2023-02-07T15:39:54Z,337,15,48,
2023-02-07T15:44:53Z,338,15,48,
2023-02-07T15:49:53Z,339,15,48,
2023-02-07T15:54:53Z,340,15,48,
2023-02-07T15:59:53Z,341,15,49,
2023-02-07T16:14:51Z,342,15,49,
2023-02-07T16:19:51Z,343,15,49,
2023-02-07T16:24:50Z,344,14,49,
2023-02-07T16:29:49Z,345,15,50,
2023-02-07T16:34:49Z,346,15,50,
2023-02-07T16:39:48Z,347,15,50,
2023-02-07T16:44:48Z,348,15,50,
2023-02-07T16:59:46Z,349,15,50,
2023-02-07T17:04:45Z,350,15,50,
2023-02-07T17:14:44Z,351,14,50,
2023-02-07T17:19:43Z,352,14,50,
2023-02-07T17:24:43Z,353,14,50,
2023-02-07T17:29:42Z,354,14,50,
2023-02-07T17:39:41Z,355,14,51,
2023-02-07T17:44:41Z,356,14,51,
2023-02-07T17:49:40Z,357,14,51,
2023-02-07T17:54:40Z,358,14,51,
2023-02-07T18:00:17Z,359,21,51,30
2023-02-07T18:04:41Z,360,21,51,
2023-02-07T18:09:38Z,361,14,51,
2023-02-07T18:14:39Z,362,18,55,
2023-02-07T18:19:38Z,363,18,56,
2023-02-07T18:24:37Z,364,18,56,
2023-02-07T18:29:36Z,365,17,56,
2023-02-07T18:34:35Z,366,17,57,
2023-02-07T18:39:35Z,367,17,57,
2023-02-07T18:44:34Z,368,17,57,
2023-02-07T18:49:34Z,369,17,57,
2023-02-07T18:54:33Z,370,17,57,
2023-02-07T19:09:31Z,371,16,58,
2023-02-07T19:14:31Z,372,16,58,
2023-02-07T19:19:30Z,373,16,58,
2023-02-07T19:24:29Z,374,16,58,
2023-02-07T19:29:29Z,375,16,58,
2023-02-07T19:34:28Z,376,16,58,
2023-02-07T19:39:28Z,377,16,58,
2023-02-07T19:44:27Z,378,16,58,
2023-02-07T19:49:26Z,379,16,58,
2023-02-08T10:31:13Z,380,19,45,33
2023-02-08T10:35:50Z,381,19,45,
2023-02-08T10:40:49Z,382,19,44,
2023-02-08T10:46:08Z,383,20,43,
2023-02-08T10:51:08Z,384,20,43,
2023-02-08T10:56:07Z,385,19,40,
2023-02-08T11:01:06Z,386,19,41,
2023-02-08T11:06:06Z,387,19,40,
2023-02-08T11:11:05Z,388,19,40,
2023-02-08T11:16:45Z,389,19,39,
2023-02-08T11:20:45Z,390,19,39,
2023-02-08T11:25:45Z,391,19,40,
2023-02-08T11:31:04Z,392,19,40,
2023-02-08T11:35:44Z,393,19,41,
2023-02-08T11:40:43Z,394,19,41,
2023-02-08T11:45:43Z,395,19,41,
2023-02-08T11:51:02Z,396,19,42,
2023-02-08T11:56:02Z,397,20,42,
2023-02-08T12:00:42Z,398,20,42,
2023-02-08T12:05:42Z,399,20,42,
2023-02-08T12:11:01Z,400,20,39,
2023-02-08T12:15:41Z,401,20,39,
2023-02-08T12:20:40Z,402,20,39,
2023-02-08T12:25:59Z,403,19,40,
2023-02-08T12:30:59Z,404,19,40,
2023-02-08T12:35:38Z,405,19,40,
2023-02-08T12:40:38Z,406,19,40,
2023-02-08T12:45:37Z,407,19,40,
2023-02-08T12:50:57Z,408,20,40,
2023-02-08T12:55:57Z,409,20,40,
2023-02-08T13:00:36Z,410,20,40,
2023-02-08T13:05:36Z,411,20,39,
2023-02-08T13:10:35Z,412,20,39,
2023-02-08T13:16:14Z,413,20,40,
2023-02-08T13:20:34Z,414,20,40,
2023-02-08T13:25:53Z,415,20,40,
2023-02-08T13:30:33Z,416,20,40,
2023-02-08T13:35:52Z,417,19,40,
2023-02-08T13:40:52Z,418,19,40,
2023-02-08T13:45:31Z,419,19,39,
2023-02-08T13:51:31Z,420,19,34,
2023-02-08T13:55:50Z,421,19,35,
2023-02-08T14:00:49Z,422,19,36,
2023-02-08T14:05:29Z,423,19,38,
2023-02-08T14:10:28Z,424,19,37,
2023-02-08T14:15:48Z,425,19,37,
2023-02-08T14:20:27Z,426,19,37,
2023-02-08T14:25:47Z,427,19,39,
2023-02-08T14:30:26Z,428,19,38,
2023-02-08T14:36:05Z,429,19,37,
2023-02-08T14:40:45Z,430,19,39,
2023-02-08T14:45:44Z,431,19,38,
2023-02-08T14:50:44Z,432,19,38,
2023-02-08T14:55:23Z,433,19,38,
2023-02-08T15:00:23Z,434,19,39,
2023-02-08T15:05:42Z,435,19,40,
2023-02-08T15:10:42Z,436,19,39,
2023-02-08T15:15:22Z,437,19,39,
2023-02-08T15:20:21Z,438,19,37,
2023-02-08T15:25:21Z,439,19,38,
2023-02-08T15:30:40Z,440,19,38,
2023-02-08T15:35:20Z,441,19,38,
2023-02-08T15:40:20Z,442,19,38,
2023-02-08T15:45:19Z,443,20,38,
2023-02-08T15:50:19Z,444,20,38,
2023-02-08T15:55:18Z,445,20,38,
2023-02-08T16:00:17Z,446,20,38,
2023-02-08T16:05:17Z,447,20,36,
2023-02-08T16:10:36Z,448,20,37,
2023-02-08T16:15:36Z,449,20,38,
2023-02-08T16:20:35Z,450,20,38,
2023-02-08T16:25:35Z,451,20,38,
2023-02-08T16:30:14Z,452,20,38,
2023-02-08T16:35:34Z,453,20,38,
2023-02-08T16:40:33Z,454,20,38,
2023-02-08T16:45:32Z,455,20,38,
2023-02-08T16:50:32Z,456,20,37,
2023-02-08T16:55:32Z,457,20,37,
2023-02-08T17:00:31Z,458,20,35,
2023-02-08T17:05:31Z,459,20,36,
2023-02-08T17:10:30Z,460,20,37,
2023-02-08T17:15:30Z,461,20,36,
2023-02-08T17:20:09Z,462,20,37,
2023-02-08T17:25:09Z,463,20,38,
2023-02-08T17:30:08Z,464,20,37,
2023-02-08T17:35:08Z,465,20,36,
2023-02-08T17:40:07Z,466,20,36,
2023-02-08T17:45:07Z,467,20,37,
2023-02-08T17:50:06Z,468,20,37,
2023-02-08T17:55:06Z,469,20,37,
2023-02-08T18:00:25Z,470,20,36,
2023-02-08T18:05:05Z,471,20,36,
2023-02-08T18:10:24Z,472,20,37,
2023-02-08T18:15:04Z,473,20,38,
2023-02-08T18:20:03Z,474,20,38,
2023-02-08T18:25:23Z,475,20,38,
2023-02-08T18:30:22Z,476,20,38,
2023-02-08T18:35:22Z,477,20,38,
2023-02-08T18:40:22Z,478,20,38,
2023-02-08T18:45:01Z,479,20,39,
2023-02-08T18:50:01Z,480,20,38,
2023-02-08T18:55:41Z,481,20,38,
2023-02-08T19:00:20Z,482,20,37,
2023-02-08T19:05:39Z,483,20,37,
2023-02-08T19:10:19Z,484,20,38,
2023-02-08T19:15:18Z,485,20,39,
2023-02-08T19:20:18Z,486,20,38,
2023-02-08T19:24:58Z,487,20,38,
2023-02-08T19:30:17Z,488,20,40,
2023-02-08T19:35:17Z,489,20,40,
2023-02-08T19:40:16Z,490,21,39,
2023-02-08T19:44:56Z,491,21,39,
2023-02-08T19:50:15Z,492,21,39,
2023-02-08T19:54:55Z,493,21,39,
2023-02-08T19:59:54Z,494,21,38,
2023-02-08T20:05:14Z,495,21,36,
2023-02-08T20:10:13Z,496,21,36,
2023-02-08T20:14:53Z,497,21,38,
2023-02-08T20:20:13Z,498,21,38,
2023-02-08T20:24:52Z,499,21,38,
2023-02-08T20:29:51Z,500,21,39,
2023-02-08T20:34:51Z,501,21,37,
2023-02-08T20:40:10Z,502,21,38,
2023-02-08T20:44:50Z,503,21,37,
2023-02-08T20:50:29Z,504,21,37,
2023-02-08T20:54:49Z,505,21,37,
2023-02-08T20:59:48Z,506,20,36,
2023-02-08T21:04:48Z,507,20,36,
2023-02-08T21:09:47Z,508,20,36,
2023-02-08T21:15:06Z,509,20,36,
2023-02-08T21:20:06Z,510,20,36,
2023-02-08T21:25:05Z,511,20,37,
2023-02-08T21:29:45Z,512,20,37,
2023-02-08T21:35:04Z,513,20,37,
2023-02-08T21:40:04Z,514,20,37,
2023-02-08T21:44:43Z,515,19,37,
2023-02-08T21:49:43Z,516,19,37,
2023-02-08T21:54:42Z,517,19,37,
2023-02-08T22:00:01Z,518,19,37,
2023-02-08T22:05:01Z,519,19,37,
2023-02-08T22:09:40Z,520,19,37,
2023-02-08T22:14:39Z,521,19,37,
2023-02-08T22:19:59Z,522,19,37,
2023-02-08T22:24:38Z,523,19,37,
2023-02-08T22:29:57Z,524,19,37,
2023-02-08T22:34:37Z,525,18,37,
2023-02-08T22:39:36Z,526,18,37,
2023-02-08T22:44:36Z,527,18,37,
2023-02-08T22:49:56Z,528,18,37,
2023-02-08T22:54:35Z,529,18,37,
2023-02-08T22:59:35Z,530,18,37,
2023-02-08T23:04:34Z,531,18,37,
2023-02-08T23:10:14Z,532,18,37,
2023-02-08T23:14:33Z,533,18,37,
2023-02-08T23:19:33Z,534,18,37,
2023-02-08T23:25:12Z,535,18,37,
2023-02-08T23:29:52Z,536,18,37,
2023-02-08T23:34:31Z,537,18,37,
2023-02-08T23:39:51Z,538,17,37,
2023-02-08T23:44:50Z,539,17,37,
2023-02-08T23:49:50Z,540,17,37,
2023-02-08T23:54:29Z,541,17,37,
2023-02-09T00:05:08Z,542,17,38,39
2023-02-09T00:09:27Z,543,17,38,
2023-02-09T00:15:07Z,544,17,37,
2023-02-09T00:19:26Z,545,17,38,
2023-02-09T00:25:06Z,546,17,38,
2023-02-09T00:30:05Z,547,17,38,
2023-02-09T00:34:45Z,548,17,38,
2023-02-09T00:39:24Z,549,17,38,
2023-02-09T00:44:23Z,550,17,38,
2023-02-09T00:49:43Z,551,17,38,
2023-02-09T00:54:22Z,552,17,38,
2023-02-09T01:04:20Z,553,17,38,39
2023-02-09T01:09:40Z,554,16,38,
2023-02-09T01:14:40Z,555,16,38,
2023-02-09T01:19:39Z,556,16,38,
2023-02-09T01:24:19Z,557,16,38,
2023-02-09T01:29:18Z,558,16,38,
2023-02-09T01:34:38Z,559,16,38,
2023-02-09T01:39:37Z,560,16,38,
2023-02-09T01:44:57Z,561,16,38,
2023-02-09T01:49:16Z,562,16,38,
2023-02-09T01:54:16Z,563,16,38,
2023-02-09T02:04:14Z,564,16,38,39
2023-02-09T02:09:14Z,565,16,38,
2023-02-09T02:14:14Z,566,16,38,
2023-02-09T02:19:13Z,567,16,38,
2023-02-09T02:24:12Z,568,16,38,
2023-02-09T02:29:32Z,569,16,38,
2023-02-09T02:34:51Z,570,16,38,
2023-02-09T02:39:11Z,571,16,38,
2023-02-09T02:44:30Z,572,16,38,
2023-02-09T02:49:29Z,573,15,38,
2023-02-09T02:54:29Z,574,15,38,
2023-02-09T03:04:08Z,575,15,38,39
2023-02-09T03:09:07Z,576,15,38,
2023-02-09T03:14:07Z,577,15,38,
2023-02-09T03:19:47Z,578,15,38,
2023-02-09T03:24:06Z,579,15,38,
2023-02-09T03:29:25Z,580,15,38,
2023-02-09T03:34:04Z,581,15,38,
2023-02-09T03:39:24Z,582,15,38,
2023-02-09T03:44:24Z,583,15,38,
2023-02-09T03:49:03Z,584,15,38,
2023-02-09T03:54:02Z,585,15,38,
2023-02-09T04:04:01Z,586,15,38,39
2023-02-09T04:09:41Z,587,15,38,
2023-02-09T04:14:00Z,588,15,38,
2023-02-09T04:19:00Z,589,15,38,
2023-02-09T04:23:59Z,590,15,38,
2023-02-09T04:29:19Z,591,15,38,
2023-02-09T04:33:59Z,592,15,38,
2023-02-09T04:39:18Z,593,15,38,
2023-02-09T04:43:58Z,594,15,38,
2023-02-09T04:49:17Z,595,15,38,
2023-02-09T04:54:17Z,596,15,38,
2023-02-09T05:04:36Z,597,14,38,38
2023-02-09T05:08:55Z,598,14,38,
2023-02-09T05:14:14Z,599,14,38,
2023-02-09T05:19:14Z,600,14,39,
2023-02-09T05:24:13Z,601,14,39,
2023-02-09T05:28:52Z,602,14,39,
2023-02-09T05:34:11Z,603,14,39,
2023-02-09T05:38:51Z,604,14,39,
2023-02-09T05:44:10Z,605,14,39,
2023-02-09T05:48:50Z,606,14,39,
2023-02-09T05:53:50Z,607,14,39,
2023-02-09T06:04:08Z,608,14,39,38
2023-02-09T06:08:48Z,609,14,39,
2023-02-09T06:13:47Z,610,14,39,
2023-02-09T06:18:46Z,611,14,39,
2023-02-09T06:24:06Z,612,14,39,
2023-02-09T06:28:45Z,613,14,39,
2023-02-09T06:34:25Z,614,14,39,
2023-02-09T06:38:44Z,615,14,39,
2023-02-09T06:43:44Z,616,14,39,
2023-02-09T06:48:43Z,617,14,39,
2023-02-09T06:53:43Z,618,14,39,
2023-02-09T06:58:43Z,619,14,39,
2023-02-09T07:03:42Z,620,14,39,
2023-02-09T07:08:42Z,621,14,39,
2023-02-09T07:13:41Z,622,14,39,
2023-02-09T07:18:40Z,623,14,39,
2023-02-09T07:23:40Z,624,14,39,
2023-02-09T07:28:40Z,625,14,40,
2023-02-09T07:33:40Z,626,14,39,
2023-02-09T07:38:39Z,627,14,40,
2023-02-09T07:43:59Z,628,14,40,
2023-02-09T07:48:39Z,629,15,40,
2023-02-09T07:53:39Z,630,15,40,
2023-02-09T07:58:38Z,631,15,40,
2023-02-09T08:03:58Z,632,15,39,
2023-02-09T08:08:37Z,633,16,39,
2023-02-09T08:13:37Z,634,16,39,
2023-02-09T08:18:37Z,635,16,39,
2023-02-09T08:23:56Z,636,16,38,
2023-02-09T08:28:56Z,637,16,38,
2023-02-09T08:33:35Z,638,16,38,
2023-02-09T08:38:35Z,639,16,38,
2023-02-09T08:43:55Z,640,16,38,
2023-02-09T08:48:54Z,641,16,38,
2023-02-09T08:53:34Z,642,16,37,
2023-02-09T08:58:53Z,643,16,37,
2023-02-09T09:03:33Z,644,16,37,
2023-02-09T09:08:33Z,645,17,38,
2023-02-09T09:13:32Z,646,17,37,
2023-02-09T09:18:52Z,647,17,36,
2023-02-09T09:23:32Z,648,17,37,
2023-02-09T09:29:11Z,649,17,36,
2023-02-09T09:33:31Z,650,17,36,
2023-02-09T09:38:30Z,651,17,37,
2023-02-09T09:43:50Z,652,18,36,
2023-02-09T09:48:49Z,653,18,36,
2023-02-09T09:53:29Z,654,18,36,
2023-02-09T09:58:48Z,655,18,36,
2023-02-09T10:03:28Z,656,18,37,
2023-02-09T10:08:48Z,657,18,38,
2023-02-09T10:14:07Z,658,18,37,
2023-02-09T10:18:47Z,659,18,36,
2023-02-09T10:24:06Z,660,18,36,
2023-02-09T10:28:26Z,661,18,36,
2023-02-09T10:33:25Z,662,18,36,
2023-02-09T10:38:25Z,663,18,36,
2023-02-09T10:43:45Z,664,18,36,
2023-02-09T10:48:45Z,665,18,37,
2023-02-09T10:54:04Z,666,18,36,
2023-02-09T10:58:23Z,667,18,36,
2023-02-09T11:03:43Z,668,18,36,
2023-02-09T11:08:43Z,669,18,36,
2023-02-09T11:14:02Z,670,18,36,
2023-02-09T11:18:42Z,671,18,36,
2023-02-09T11:23:42Z,672,18,36,
2023-02-09T11:28:21Z,673,18,36,
2023-02-09T11:33:21Z,674,18,36,
2023-02-09T11:39:01Z,675,18,36,
2023-02-09T11:43:20Z,676,18,36,
2023-02-09T11:48:20Z,677,18,37,
2023-02-09T11:53:40Z,678,18,38,
2023-02-09T11:58:39Z,679,19,37,
2023-02-09T12:03:39Z,680,19,38,
2023-02-09T12:08:38Z,681,19,38,
2023-02-09T12:13:38Z,682,19,38,
2023-02-09T12:18:38Z,683,19,38,
2023-02-09T12:23:37Z,684,19,38,
2023-02-09T12:28:37Z,685,19,38,
2023-02-09T12:33:36Z,686,19,38,
2023-02-09T12:38:16Z,687,19,36,
2023-02-09T12:43:15Z,688,19,38,
2023-02-09T12:48:15Z,689,19,38,
2023-02-09T12:53:34Z,690,19,38,
2023-02-09T12:58:34Z,691,19,39,
2023-02-09T13:03:54Z,692,19,38,
2023-02-09T13:08:13Z,693,19,37,
2023-02-09T13:13:33Z,694,19,38,
2023-02-09T13:18:32Z,695,19,38,
2023-02-09T13:23:32Z,696,19,38,
2023-02-09T13:28:11Z,697,19,38,
2023-02-09T13:33:31Z,698,19,38,
2023-02-09T13:38:30Z,699,19,37,
2023-02-09T13:43:10Z,700,19,38,
2023-02-09T13:48:50Z,701,19,38,
2023-02-09T13:53:29Z,702,19,38,
2023-02-09T13:58:09Z,703,20,38,
2023-02-09T14:03:49Z,704,20,39,
2023-02-09T14:08:28Z,705,20,39,
2023-02-09T14:13:28Z,706,20,39,
2023-02-09T14:18:27Z,707,20,36,
2023-02-09T14:23:07Z,708,20,39,
2023-02-09T14:28:06Z,709,20,38,
2023-02-09T14:33:26Z,710,20,37,
2023-02-09T14:38:06Z,711,20,38,
2023-02-09T14:43:25Z,712,20,39,
2023-02-09T14:48:05Z,713,20,39,
2023-02-09T14:53:04Z,714,20,39,
2023-02-09T14:58:04Z,715,20,39,
2023-02-09T15:03:23Z,716,20,36,
2023-02-09T15:08:03Z,717,20,38,
2023-02-09T15:13:22Z,718,20,36,
2023-02-09T15:18:02Z,719,20,39,
2023-02-09T15:23:01Z,720,20,38,
2023-02-09T15:28:01Z,721,20,38,
2023-02-09T15:33:20Z,722,20,38,
2023-02-09T15:38:20Z,723,20,38,
2023-02-09T15:42:59Z,724,20,38,
2023-02-09T15:48:19Z,725,20,39,
2023-02-09T15:52:58Z,726,20,38,
2023-02-09T15:58:38Z,727,20,38,
2023-02-09T16:03:17Z,728,20,37,
2023-02-09T16:08:17Z,729,20,37,
2023-02-09T16:12:56Z,730,20,34,
2023-02-09T16:17:56Z,731,20,34,
2023-02-09T16:23:35Z,732,20,33,
2023-02-09T16:27:55Z,733,20,34,
2023-02-09T16:33:14Z,734,20,33,
2023-02-09T16:37:54Z,735,20,33,
2023-02-09T16:42:53Z,736,20,33,
2023-02-09T16:47:53Z,737,20,33,
2023-02-09T16:52:53Z,738,20,33,
2023-02-09T16:58:12Z,739,20,33,
2023-02-09T17:02:52Z,740,20,34,
2023-02-09T17:07:51Z,741,20,33,
2023-02-09T17:13:11Z,742,20,34,
2023-02-09T17:18:10Z,743,20,34,
2023-02-09T17:23:10Z,744,19,34,
2023-02-09T17:27:50Z,745,20,34,
2023-02-09T17:32:49Z,746,20,36,
2023-02-09T17:38:09Z,747,20,35,
2023-02-09T17:43:08Z,748,20,34,
2023-02-09T17:48:28Z,749,20,34,
2023-02-09T17:53:27Z,750,20,34,
2023-02-09T17:58:07Z,751,20,34,
2023-02-09T18:03:06Z,752,20,35,
2023-02-09T18:07:46Z,753,19,36,
2023-02-09T18:13:05Z,754,19,35,
2023-02-09T18:18:05Z,755,19,35,
2023-02-09T18:22:44Z,756,19,35,
2023-02-09T18:28:04Z,757,19,35,
2023-02-09T18:33:03Z,758,19,35,
2023-02-09T18:38:03Z,759,19,35,
2023-02-09T18:43:03Z,760,19,35,
2023-02-09T18:48:02Z,761,19,35,
2023-02-09T18:53:02Z,762,19,36,
2023-02-09T18:58:01Z,763,20,35,
2023-02-09T19:02:41Z,764,20,37,
2023-02-09T19:08:00Z,765,20,36,
2023-02-09T19:12:40Z,766,20,37,
2023-02-09T19:17:40Z,767,20,37,
2023-02-09T19:22:59Z,768,20,38,
2023-02-09T19:27:59Z,769,20,38,
2023-02-09T19:32:59Z,770,20,38,
2023-02-09T19:37:59Z,771,20,38,
2023-02-09T19:42:58Z,772,20,38,
2023-02-09T19:47:58Z,773,20,38,
2023-02-09T19:52:58Z,774,20,38,
2023-02-09T19:57:57Z,775,20,37,
2023-02-09T20:03:17Z,776,20,36,
2023-02-09T20:07:37Z,777,20,36,
2023-02-09T20:12:56Z,778,20,36,
2023-02-09T20:17:56Z,779,20,36,
2023-02-09T20:22:55Z,780,20,36,
2023-02-09T20:27:35Z,781,20,36,
2023-02-09T20:32:55Z,782,20,36,
2023-02-09T20:37:54Z,783,20,36,
2023-02-09T20:42:34Z,784,20,36,
2023-02-09T20:48:13Z,785,20,36,
2023-02-09T20:52:32Z,786,20,36,
2023-02-09T20:57:32Z,787,20,36,
2023-02-09T21:02:51Z,788,20,36,
2023-02-09T21:07:31Z,789,20,36,
2023-02-09T21:13:11Z,790,19,36,
2023-02-09T21:17:50Z,791,19,36,
2023-02-09T21:22:49Z,792,19,36,
2023-02-09T21:27:29Z,793,19,36,
2023-02-09T21:33:08Z,794,19,36,
2023-02-09T21:37:28Z,795,19,36,
2023-02-09T21:42:27Z,796,19,36,
2023-02-09T21:47:46Z,797,19,36,
2023-02-09T21:52:46Z,798,19,36,
2023-02-09T21:57:25Z,799,18,36,
2023-02-09T22:02:44Z,800,18,36,
2023-02-09T22:07:24Z,801,18,36,
2023-02-09T22:12:43Z,802,18,36,
2023-02-09T22:17:43Z,803,18,36,
2023-02-09T22:22:22Z,804,18,36,
2023-02-09T22:27:22Z,805,18,36,
2023-02-09T22:32:21Z,806,18,36,
2023-02-09T22:37:40Z,807,18,36,
2023-02-09T22:42:20Z,808,18,36,
2023-02-09T22:47:19Z,809,18,36,
2023-02-09T22:52:39Z,810,18,36,
